season,player_id,player_efficiency_rate,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,value_over_replacement_player
2020,boldejo01,4.9,0.392,0.364,0.364,7.0,14.3,10.6,0.0,3.0,3.7,13.6,13.4,-0.1,0.1,0.0,-0.006,-8.8,-0.4,-0.1
2020,vandeja01,7.6,0.676,0.125,0.25,7.3,14.5,10.9,5.9,3.2,2.0,44.1,14.9,-0.1,0.1,0.0,-0.026,-6.8,0.5,-0.1
2020,norveza01,2.6,0.402,0.667,0.083,0.0,16.3,7.9,10.2,2.3,0.0,19.4,16.1,-0.1,0.0,-0.1,-0.084,-7.1,-1.2,-0.1
2021,vucevni01,22.9,0.56,0.315,0.112,6.5,30.9,18.5,21.3,1.3,1.8,7.9,29.3,3.3,3.0,6.3,0.129,4.9,0.4,4.4
2021,powelno01,16.2,0.618,0.453,0.295,2.0,8.8,5.3,9.2,1.8,0.8,10.3,22.6,3.4,1.3,4.7,0.103,1.1,-0.7,1.3
2021,olynyke01,16.4,0.61,0.528,0.251,4.8,22.5,13.6,16.0,1.9,2.1,14.0,19.7,2.5,2.6,5.1,0.121,0.3,0.9,1.6
2021,allenja01,20.1,0.661,0.039,0.602,11.6,26.3,18.9,8.7,0.8,4.3,14.1,16.6,4.3,2.1,6.4,0.166,1.3,-0.2,1.4
2021,trentga02,12.1,0.534,0.546,0.135,1.6,7.7,4.6,6.6,1.5,0.5,4.9,20.9,1.0,0.7,1.7,0.045,-0.5,-1.7,-0.1
2021,wrighde01,16.3,0.562,0.332,0.243,4.1,13.1,8.6,23.0,2.8,1.5,12.6,16.3,2.5,1.8,4.3,0.117,0.6,1.5,1.8
2021,hardeja01,24.5,0.618,0.455,0.44,2.5,20.6,11.9,44.4,1.6,1.8,16.8,28.4,5.3,1.7,7.0,0.208,6.2,1.0,3.7
2021,theisda01,15.0,0.609,0.326,0.236,6.5,18.3,12.4,9.5,1.2,3.3,11.4,15.6,2.4,1.8,4.3,0.128,-0.7,0.7,0.8
2021,birchkh01,15.1,0.552,0.137,0.339,11.6,15.3,13.4,8.5,1.5,3.1,9.2,13.6,2.3,1.4,3.8,0.118,-1.0,0.1,0.4
2021,leverca01,17.8,0.531,0.317,0.221,2.5,13.1,7.8,25.4,2.1,1.7,10.2,28.7,0.9,1.5,2.4,0.077,0.9,-0.5,0.9
2021,josepco01,12.5,0.556,0.31,0.207,2.7,9.7,6.1,21.4,2.0,1.1,14.5,16.3,1.3,0.8,2.1,0.069,-1.8,0.0,0.1
2021,willilo02,14.0,0.519,0.268,0.268,1.7,8.9,5.4,23.4,1.6,0.4,13.0,25.7,0.5,1.2,1.7,0.056,-1.0,-1.5,-0.2
2021,gordoaa01,14.5,0.547,0.353,0.299,6.0,16.4,11.1,17.8,1.2,2.3,14.7,20.7,0.7,1.2,1.9,0.066,0.2,-0.1,0.7
2021,cartewe01,16.7,0.566,0.112,0.392,10.2,24.6,17.4,11.2,1.2,2.7,12.7,19.3,1.7,1.7,3.4,0.118,-1.1,-0.2,0.2
2021,tuckepj01,5.5,0.51,0.672,0.158,3.9,12.3,8.0,5.7,1.4,1.3,17.4,7.2,0.1,0.9,1.0,0.034,-4.6,0.5,-0.7
2021,mykhasv01,10.4,0.529,0.621,0.099,1.9,11.4,6.6,12.9,1.9,0.8,14.3,20.0,-0.8,1.1,0.3,0.01,-1.9,-0.7,-0.2
2021,rosede01,18.3,0.55,0.211,0.208,1.7,9.3,5.5,28.0,1.9,1.4,10.5,25.8,1.6,1.6,3.1,0.118,1.6,0.3,1.3
2021,fournev01,16.7,0.598,0.523,0.253,0.8,10.2,5.4,18.6,1.8,1.4,10.8,23.1,1.8,1.0,2.8,0.107,1.5,-0.4,1.0
2021,drumman01,19.4,0.519,0.014,0.358,14.8,35.2,24.9,13.2,2.5,3.5,15.8,27.6,-0.6,2.5,2.0,0.077,-1.7,0.5,0.3
2021,diallha01,14.3,0.541,0.174,0.426,5.1,18.8,11.9,13.3,1.6,1.7,12.0,22.2,0.3,1.3,1.6,0.063,-2.2,0.1,0.0
2021,griffbl01,12.9,0.546,0.499,0.285,3.4,17.4,10.5,17.0,1.3,1.1,11.8,19.3,0.9,1.1,2.0,0.081,-0.8,0.0,0.3
2021,augusdj01,12.1,0.57,0.633,0.274,1.9,7.0,4.4,22.2,1.2,0.1,14.5,16.8,1.5,0.5,2.1,0.088,-0.6,-1.5,0.0
2021,oladivi01,14.3,0.512,0.415,0.24,1.2,15.1,8.0,22.8,2.0,1.2,11.5,28.5,-0.6,1.0,0.4,0.017,-0.9,-0.8,0.1
2021,harriga01,9.1,0.511,0.409,0.226,2.1,5.9,4.0,10.3,1.3,1.0,8.9,16.7,0.2,0.6,0.7,0.033,-2.8,-1.3,-0.6
2021,daviste02,12.7,0.555,0.586,0.121,2.0,14.1,7.9,11.4,2.0,1.2,11.6,21.8,0.1,0.8,0.8,0.038,-0.9,-0.9,0.1
2021,wanambr01,9.5,0.489,0.284,0.338,1.8,8.8,5.3,22.5,1.9,1.0,17.1,16.9,-0.2,1.0,0.9,0.039,-4.4,0.3,-0.5
2021,johnsja01,11.4,0.51,0.367,0.232,3.4,15.1,9.3,12.9,2.0,3.8,13.2,17.1,-0.1,1.3,1.2,0.055,-2.7,1.5,0.2
2021,lenal01,16.4,0.643,0.09,0.417,8.5,19.7,14.1,7.0,0.9,5.6,14.3,16.3,1.5,1.3,2.7,0.133,-1.2,1.0,0.5
2021,teaguje01,12.3,0.562,0.289,0.37,1.7,8.3,5.1,18.3,1.7,1.2,16.2,17.7,0.8,0.8,1.6,0.079,-1.7,-0.5,-0.1
2021,hoodro01,5.6,0.452,0.435,0.108,2.6,9.4,5.9,7.5,1.2,0.7,11.7,14.1,-0.7,0.3,-0.4,-0.019,-4.9,-1.4,-1.0
2021,princta02,12.1,0.54,0.474,0.232,2.3,15.3,8.8,12.8,1.5,2.3,11.5,19.6,0.2,0.8,1.0,0.052,-1.2,-0.6,0.0
2021,mclembe01,8.5,0.523,0.767,0.145,1.7,10.5,6.0,6.4,1.2,0.9,9.8,20.4,-0.5,0.7,0.2,0.013,-2.7,-1.2,-0.4
2021,hamptrj01,11.1,0.507,0.278,0.262,3.4,18.4,10.7,15.2,1.2,1.0,13.2,19.6,-0.3,0.7,0.4,0.021,-2.6,-1.2,-0.4
2021,riverau01,9.9,0.551,0.608,0.127,1.1,9.6,5.4,13.2,1.8,0.2,12.2,15.4,0.4,0.9,1.3,0.072,-2.2,0.3,0.0
2021,craigto01,14.2,0.579,0.467,0.097,8.1,19.1,13.7,7.9,1.7,2.9,9.6,14.3,1.1,1.1,2.2,0.133,-0.3,0.7,0.5
2021,gaffoda01,22.2,0.697,0.0,0.48,12.9,18.6,15.8,5.3,1.5,8.1,13.1,16.7,2.1,1.3,3.5,0.209,0.6,1.6,0.8
2021,harklma01,8.1,0.527,0.509,0.261,1.9,11.1,6.4,7.3,1.9,2.3,10.7,11.5,0.2,0.4,0.6,0.038,-3.8,0.1,-0.3
2021,rondora01,13.2,0.544,0.414,0.079,2.7,12.9,7.9,35.3,2.4,0.5,26.2,17.2,0.5,0.8,1.3,0.081,-0.5,0.3,0.4
2021,redicjj01,9.9,0.564,0.667,0.195,0.6,9.0,4.8,9.7,0.7,0.4,11.0,19.2,0.4,0.3,0.7,0.045,-1.4,-2.1,-0.3
2021,wagnemo01,12.5,0.58,0.397,0.38,3.9,17.7,10.7,9.7,1.7,2.2,13.9,18.1,0.5,0.8,1.2,0.082,-2.7,0.2,-0.1
2021,couside01,16.4,0.537,0.443,0.266,8.0,32.7,20.0,16.3,2.3,3.0,15.8,24.5,0.0,1.2,1.2,0.079,-1.2,1.6,0.4
2021,bradlto01,20.7,0.678,0.015,0.279,13.3,24.0,18.6,8.5,1.0,3.9,13.0,15.8,1.8,1.0,2.7,0.192,1.2,0.1,0.6
2021,mcgeeja01,17.0,0.541,0.085,0.238,12.6,27.3,19.8,9.7,1.4,7.3,16.2,23.9,-0.1,1.1,1.0,0.068,-3.3,0.8,-0.1
2021,aldrila01,15.7,0.556,0.27,0.159,3.0,15.8,9.4,11.0,0.8,3.7,7.9,22.2,0.5,0.6,1.1,0.08,-0.2,-0.2,0.3
2021,hillge01,13.1,0.596,0.406,0.254,2.6,7.2,4.9,16.0,1.6,0.7,12.4,15.9,0.9,0.6,1.4,0.1,-1.0,-0.2,0.1
2021,clarkga01,6.0,0.436,0.818,0.076,5.1,13.5,9.1,6.4,1.0,1.0,11.1,10.1,-0.3,0.4,0.1,0.008,-4.2,-0.7,-0.5
2021,porteot01,14.5,0.552,0.458,0.185,5.2,22.4,13.8,12.9,1.3,0.6,9.2,19.3,0.6,0.7,1.3,0.101,0.0,0.0,0.3
2021,bradlav01,6.3,0.487,0.591,0.088,1.4,9.1,5.2,10.8,1.7,0.5,13.6,14.9,-0.5,0.4,-0.1,-0.008,-4.9,-0.5,-0.5
2021,bjeline01,12.9,0.554,0.434,0.26,5.4,18.5,11.9,16.2,1.2,0.8,13.1,18.4,0.5,0.3,0.9,0.071,-1.4,-0.8,0.0
2021,jacksju01,10.4,0.516,0.529,0.167,2.9,11.1,6.9,13.9,1.2,0.3,11.9,19.8,-0.1,0.3,0.2,0.018,-2.3,-1.2,-0.2
2021,mellini01,7.9,0.441,0.603,0.177,5.6,17.9,11.8,9.8,1.2,0.5,7.3,12.5,0.1,0.5,0.6,0.048,-3.5,0.0,-0.2
2021,harteis01,17.9,0.583,0.035,0.415,13.0,23.7,18.2,15.3,1.7,6.5,17.9,19.2,0.7,0.9,1.6,0.134,-2.4,1.5,0.2
2021,dienggo01,19.2,0.67,0.429,0.411,7.6,19.5,13.5,12.0,2.3,2.6,14.3,17.4,1.3,0.8,2.1,0.185,1.8,1.5,0.7
2021,jonesda03,14.6,0.712,0.049,0.563,7.3,17.4,12.3,7.0,1.0,4.6,16.8,12.3,1.0,0.5,1.6,0.138,-2.2,0.8,0.1
2021,iwundwe01,4.3,0.428,0.402,0.304,3.0,15.2,9.1,4.2,1.4,0.7,14.1,10.8,-0.5,0.4,0.0,-0.003,-6.1,-0.3,-0.6
2021,browntr01,8.5,0.525,0.486,0.146,4.2,17.4,10.8,7.2,0.9,1.0,12.1,14.0,0.0,0.5,0.5,0.043,-3.3,-0.6,-0.3
2021,jeffrda01,7.9,0.514,0.558,0.067,4.1,11.8,7.8,6.1,1.4,1.8,10.2,11.9,0.0,0.2,0.3,0.027,-3.6,-1.1,-0.3
2021,greenja02,12.1,0.61,0.294,0.392,6.1,10.6,8.3,4.8,2.9,1.1,13.7,12.6,0.5,0.6,1.1,0.107,-2.2,1.7,0.2
2021,cookty01,12.8,0.659,0.019,0.34,7.0,17.2,12.1,5.9,0.9,0.4,15.1,13.9,0.5,0.3,0.8,0.09,-2.2,-0.9,-0.1
2021,aminual01,8.9,0.469,0.374,0.222,5.1,21.9,13.3,10.1,2.1,1.9,20.5,13.6,-0.4,0.5,0.1,0.01,-4.9,1.1,-0.2
2021,wilsodj01,11.5,0.511,0.518,0.149,4.8,23.2,13.7,7.9,1.2,3.3,10.9,19.7,-0.2,0.5,0.3,0.032,-2.7,-0.6,-0.1
2021,smithde03,13.6,0.492,0.4,0.179,3.1,11.5,7.3,27.8,2.7,2.9,14.3,19.0,0.1,0.5,0.6,0.07,-1.1,1.5,0.3
2021,thomabr01,8.0,0.487,0.546,0.426,2.2,12.9,7.4,10.7,1.8,2.2,14.6,16.4,-0.3,0.3,0.1,0.006,-4.7,0.3,-0.2
2021,kornelu01,13.3,0.511,0.584,0.059,4.4,17.0,10.7,9.5,0.6,8.5,6.3,13.7,0.2,0.5,0.7,0.095,-0.8,1.6,0.3
2021,hutchch01,6.8,0.469,0.214,0.243,1.9,22.2,12.1,6.3,1.6,1.2,14.9,16.2,-0.5,0.4,-0.1,-0.007,-5.7,0.2,-0.3
2021,jonesma05,12.1,0.556,0.537,0.52,2.2,16.0,8.8,18.9,1.0,0.3,16.1,23.0,0.0,0.2,0.2,0.028,-1.4,-1.2,-0.1
2021,harrish01,6.8,0.416,0.205,0.282,2.4,13.7,8.1,9.5,2.5,1.5,11.1,12.9,-0.2,0.4,0.2,0.03,-5.5,1.5,-0.2
2021,thomama02,9.1,0.522,0.63,0.11,2.3,12.2,7.3,8.6,0.6,0.0,9.5,19.5,0.0,0.2,0.2,0.031,-2.6,-2.0,-0.2
2021,kabenmf01,9.5,0.486,0.562,0.225,4.7,19.4,12.0,8.7,1.4,4.1,13.3,17.7,-0.2,0.3,0.2,0.026,-4.3,0.1,-0.2
2021,brazdig01,9.5,0.51,0.337,0.169,4.5,14.7,9.4,10.5,0.8,1.1,11.9,17.6,-0.1,0.1,0.1,0.016,-3.2,-2.1,-0.2
2021,thornsi01,6.6,0.414,0.5,0.174,1.4,7.4,4.4,13.0,2.9,0.9,12.4,11.1,-0.2,0.2,0.0,0.009,-5.7,0.9,-0.2
2021,parkeja01,14.7,0.593,0.2,0.236,6.7,21.8,14.2,9.9,0.3,2.8,14.1,18.5,0.2,0.1,0.3,0.089,-0.9,0.0,0.0
2021,cookqu01,12.7,0.531,0.382,0.118,1.4,10.9,6.1,18.3,1.3,0.6,8.9,21.8,0.1,0.1,0.2,0.061,-1.0,-0.2,0.0
2021,ferreyo01,14.4,0.459,0.491,0.158,4.1,11.4,7.8,22.9,2.5,2.0,4.7,20.7,0.1,0.2,0.3,0.099,-0.5,0.8,0.1
2021,kurucro01,6.3,0.459,0.656,0.125,4.3,15.4,9.8,10.3,3.4,2.9,27.8,15.9,-0.3,0.2,-0.1,-0.041,-6.4,1.8,-0.1
2021,silvach01,11.5,0.708,0.063,0.938,8.9,24.4,16.8,9.3,0.5,6.6,30.7,15.9,0.1,0.1,0.2,0.101,-6.7,1.1,-0.1
2021,pelleno01,11.6,0.567,0.0,0.4,8.1,16.5,12.4,3.0,0.6,10.0,14.5,10.8,0.1,0.1,0.2,0.112,-4.5,1.9,0.0
2021,belljo01,8.0,0.328,0.091,0.091,9.1,21.9,15.5,10.6,1.7,5.2,14.9,13.6,-0.1,0.1,0.0,-0.008,-5.9,0.1,-0.1
2021,reynoca01,6.5,0.417,0.667,0.0,5.1,8.3,6.7,7.5,0.0,0.0,0.0,19.2,0.0,0.0,0.0,-0.039,-3.5,-4.6,-0.1
2022,halibty01,18.2,0.595,0.428,0.209,2.5,10.3,6.3,34.1,2.4,1.6,16.7,19.0,5.2,1.8,7.0,0.125,2.7,-0.1,3.1
2022,hieldbu01,12.9,0.548,0.652,0.116,2.9,12.8,7.8,13.8,1.4,0.9,11.7,22.4,0.8,1.1,1.9,0.036,0.5,-1.7,0.5
2022,hardeja01,20.9,0.583,0.452,0.54,2.6,19.7,11.3,40.3,1.7,1.3,18.8,27.2,4.9,2.7,7.6,0.152,3.7,0.3,3.7
2022,whitede01,14.8,0.549,0.461,0.294,1.8,10.7,6.3,22.9,1.4,2.3,11.6,19.9,2.8,2.3,5.1,0.111,0.4,0.6,1.6
2022,mccolcj01,18.3,0.553,0.403,0.146,2.6,11.5,6.9,26.1,1.6,1.0,9.3,27.5,2.6,1.0,3.6,0.081,3.2,-1.3,2.1
2022,sabondo01,21.9,0.637,0.162,0.429,10.3,29.0,19.5,23.6,1.3,1.1,17.5,22.3,5.3,1.8,7.1,0.159,3.2,0.9,3.2
2022,curryse01,13.7,0.615,0.506,0.127,1.1,9.1,5.2,16.3,1.2,0.6,12.3,18.5,2.7,1.5,4.2,0.095,0.3,-0.9,0.8
2022,holidju01,9.5,0.543,0.728,0.094,1.5,8.8,5.1,8.6,1.3,1.4,9.2,15.8,0.8,0.6,1.4,0.033,-1.4,-0.8,-0.1
2022,dinwisp01,15.1,0.543,0.449,0.343,2.6,13.0,7.8,25.7,1.1,0.6,10.9,21.4,2.7,1.4,4.1,0.098,0.8,-0.4,1.1
2022,covinro01,12.4,0.572,0.681,0.139,3.3,18.9,11.0,6.8,2.6,4.4,12.4,13.5,0.8,2.4,3.2,0.08,-1.6,1.7,1.1
2022,schrode01,13.0,0.539,0.345,0.254,2.0,10.5,6.3,24.2,1.4,0.4,15.1,22.6,1.0,1.9,2.9,0.076,-1.5,-0.4,0.0
2022,hartjo01,16.1,0.61,0.374,0.371,3.7,20.7,12.0,18.9,1.7,0.7,14.7,18.6,2.8,1.5,4.4,0.117,0.5,0.5,1.3
2022,leverca01,15.1,0.525,0.3,0.226,2.7,10.7,6.7,22.0,1.4,1.1,10.3,25.4,1.2,1.0,2.2,0.059,0.0,-1.2,0.4
2022,harremo01,23.2,0.68,0.031,0.533,10.0,18.7,14.4,13.9,0.9,2.3,9.5,20.2,6.1,1.2,7.3,0.213,3.7,0.1,2.4
2022,richajo01,12.8,0.573,0.461,0.202,2.8,9.4,6.2,10.1,1.7,1.6,10.2,17.6,1.6,2.0,3.5,0.106,-0.6,0.7,0.9
2022,craigto01,11.0,0.556,0.531,0.118,5.9,15.4,10.7,7.6,1.4,2.0,12.6,14.3,0.9,1.4,2.3,0.07,-1.7,-0.1,0.1
2022,lylestr01,16.4,0.588,0.372,0.432,6.0,21.2,13.4,9.0,0.9,1.9,9.8,20.7,2.4,1.2,3.5,0.111,0.5,-0.8,0.7
2022,porzikr01,23.7,0.577,0.329,0.373,7.7,23.1,15.4,13.7,1.3,5.0,8.3,29.5,3.2,2.4,5.6,0.18,3.3,0.6,2.2
2022,alexani01,10.5,0.475,0.497,0.16,2.7,11.5,7.1,16.1,1.5,1.5,11.3,24.1,-1.1,1.1,0.1,0.003,-1.8,-1.1,-0.3
2022,powelno01,16.3,0.603,0.418,0.385,1.5,9.7,5.4,10.8,1.4,1.4,8.9,23.1,2.4,0.4,2.8,0.093,1.2,-1.5,0.6
2022,drumman01,21.0,0.574,0.007,0.379,18.0,34.1,26.2,13.7,2.7,4.2,18.5,19.0,2.0,3.1,5.1,0.17,-0.1,1.4,1.2
2022,forbebr01,11.5,0.574,0.547,0.161,0.9,6.9,3.9,8.3,0.9,0.3,8.8,21.2,0.8,0.6,1.4,0.054,-0.7,-2.2,-0.3
2022,eubandr01,18.0,0.638,0.062,0.35,11.0,22.2,16.5,10.1,1.2,2.8,15.9,17.5,2.2,1.1,3.4,0.13,-0.5,-0.9,0.2
2022,baglema01,15.7,0.551,0.217,0.226,9.7,22.6,16.0,5.2,0.9,1.4,7.4,19.8,1.2,0.9,2.0,0.085,-0.5,-1.8,-0.1
2022,smithis01,12.5,0.465,0.156,0.056,2.4,11.1,6.8,31.5,2.0,1.8,15.0,20.1,-0.3,0.9,0.5,0.023,-2.2,-0.6,-0.2
2022,nancela02,14.4,0.59,0.283,0.231,7.4,19.3,13.1,11.4,2.0,1.9,12.0,12.8,1.5,0.8,2.3,0.104,-0.4,0.3,0.5
2022,bembrde01,11.9,0.601,0.163,0.158,4.6,12.5,8.6,8.6,2.3,2.2,11.6,11.2,1.1,1.1,2.2,0.104,-2.2,1.5,0.3
2022,holidaa01,12.6,0.544,0.305,0.201,2.6,10.3,6.5,20.7,2.0,0.7,15.4,18.7,0.5,0.9,1.5,0.068,-1.9,0.3,0.1
2022,reddica01,12.8,0.543,0.451,0.275,2.7,8.6,5.7,7.0,2.3,1.4,11.1,22.2,0.2,0.8,1.0,0.046,-1.0,-0.3,0.2
2022,divindo01,11.3,0.51,0.649,0.247,4.3,14.0,9.1,16.1,2.3,0.7,16.2,18.9,-0.1,0.9,0.7,0.035,-1.8,-0.5,-0.1
2022,theisda01,13.2,0.595,0.368,0.247,6.6,18.8,12.7,6.3,1.0,2.9,12.5,16.2,0.9,1.0,1.9,0.093,-1.9,-0.2,0.0
2022,lambje01,13.3,0.521,0.49,0.305,3.0,15.3,9.1,12.3,1.6,2.0,8.6,19.7,0.6,0.6,1.2,0.063,-0.4,-0.5,0.3
2022,smithja04,18.4,0.595,0.349,0.291,12.0,24.5,18.2,3.9,0.8,3.9,9.6,20.3,1.7,1.1,2.8,0.145,0.9,-1.4,0.3
2022,satorto01,10.2,0.461,0.277,0.283,3.3,12.1,7.7,27.0,1.6,0.5,17.6,12.6,0.5,0.6,1.0,0.055,-3.3,-0.3,-0.4
2022,carteje01,9.6,0.531,0.672,0.071,1.7,11.2,6.6,14.0,1.3,1.4,11.5,14.0,0.5,0.7,1.2,0.062,-1.8,-0.4,-0.1
2022,thomptr01,14.9,0.541,0.011,0.434,14.7,20.8,17.7,5.5,1.2,2.0,12.4,17.5,0.9,0.8,1.6,0.087,-1.6,-1.5,-0.3
2022,augusdj01,9.7,0.61,0.739,0.194,1.4,7.0,4.2,16.8,0.9,0.1,18.9,14.3,0.7,0.1,0.8,0.043,-1.2,-2.4,-0.4
2022,ibakase01,14.4,0.579,0.334,0.149,7.7,22.2,15.1,8.4,0.6,3.3,12.0,17.8,0.8,1.1,2.0,0.108,-1.3,-0.2,0.1
2022,youngth01,17.0,0.548,0.176,0.18,9.8,16.8,13.1,17.7,3.1,2.0,15.0,17.4,0.9,1.3,2.2,0.126,0.1,2.1,0.9
2022,brookar01,8.4,0.483,0.862,0.073,2.5,10.9,6.7,10.4,1.6,1.2,8.3,16.4,-0.1,0.4,0.2,0.014,-2.6,-1.3,-0.4
2022,jacksjo02,9.5,0.491,0.433,0.257,2.6,16.4,9.2,10.0,1.5,2.4,12.3,19.7,-0.7,0.7,0.0,0.001,-4.1,-0.4,-0.5
2022,snellto01,6.3,0.541,0.749,0.023,2.1,12.0,6.9,4.7,1.0,1.1,9.9,10.1,0.2,0.2,0.4,0.023,-3.4,-0.8,-0.5
2022,stephla01,13.6,0.536,0.279,0.248,1.6,16.0,8.7,30.2,1.4,0.4,16.7,22.6,0.4,0.4,0.8,0.048,-1.6,-1.6,-0.2
2022,bertada01,9.4,0.531,0.836,0.145,1.7,14.3,8.0,5.5,1.0,1.3,6.1,17.3,0.2,0.7,0.9,0.053,-1.7,-0.9,-0.1
2022,winslju01,13.1,0.479,0.257,0.257,7.0,20.9,14.0,16.1,2.2,2.9,14.6,18.9,-0.3,1.1,0.8,0.048,-2.7,1.0,0.1
2022,langfro01,9.2,0.52,0.445,0.22,4.3,10.7,7.6,3.7,1.4,1.9,7.1,12.9,0.3,1.0,1.3,0.082,-2.3,1.0,0.1
2022,houseda01,10.6,0.555,0.591,0.293,2.8,13.8,8.4,8.4,1.4,2.1,12.9,15.2,0.4,0.7,1.0,0.068,-1.3,0.2,0.2
2022,couside01,18.2,0.567,0.377,0.386,11.7,29.1,20.6,15.2,2.4,2.7,18.3,28.1,0.3,1.3,1.6,0.104,-1.8,0.2,0.1
2022,hoodro01,7.2,0.493,0.58,0.121,2.3,9.1,5.8,6.9,1.0,0.8,6.2,10.7,0.2,0.5,0.7,0.048,-3.0,-0.3,-0.2
2022,johnske07,8.7,0.453,0.368,0.188,3.7,9.1,6.3,16.3,2.0,1.7,13.5,21.2,-0.8,0.4,-0.5,-0.031,-4.0,-2.0,-0.7
2022,rondora01,10.9,0.496,0.5,0.148,2.4,14.4,8.5,33.1,2.1,0.8,26.6,16.0,-0.1,0.8,0.7,0.048,-2.4,0.7,0.1
2022,jordade01,17.2,0.641,0.0,0.28,14.7,31.4,23.1,4.9,0.9,5.0,18.7,13.9,0.9,1.0,1.9,0.145,-1.5,0.1,0.1
2022,dragigo01,10.0,0.474,0.417,0.219,2.9,11.3,7.1,22.9,1.9,0.7,17.0,17.2,-0.1,0.4,0.4,0.034,-2.8,-0.5,-0.2
2022,martike03,9.4,0.484,0.439,0.076,4.1,9.6,6.8,6.7,1.4,1.7,7.3,18.1,-0.1,0.2,0.0,0.005,-2.6,-1.0,-0.2
2022,hernaju01,11.5,0.542,0.651,0.321,7.0,17.1,12.2,6.0,1.6,2.0,11.7,13.4,0.3,0.6,0.9,0.095,-0.7,0.1,0.2
2022,hugheel01,5.4,0.426,0.66,0.063,1.5,13.4,7.3,7.2,1.6,1.8,10.3,16.5,-0.6,0.3,-0.4,-0.043,-5.2,-1.7,-0.5
2022,ojelese01,6.7,0.438,0.505,0.293,7.2,12.0,9.7,2.9,0.8,1.4,7.5,12.8,-0.1,0.3,0.2,0.029,-4.1,-1.6,-0.4
2022,millspa01,10.8,0.458,0.304,0.209,12.3,20.7,16.6,10.4,1.3,3.1,13.1,16.7,0.0,0.5,0.5,0.061,-3.7,0.2,-0.1
2022,gabriwe01,12.5,0.549,0.255,0.382,11.8,17.2,14.5,5.6,0.7,2.7,11.1,17.4,0.4,0.3,0.7,0.09,-3.7,-2.1,-0.4
2022,brownmo01,18.5,0.612,0.0,0.667,12.7,30.5,21.7,0.4,1.0,4.2,12.5,20.7,0.5,0.7,1.2,0.16,-2.4,-0.9,-0.1
2022,thomais02,12.0,0.516,0.497,0.156,1.3,8.1,4.6,15.7,1.0,1.4,7.8,24.8,0.0,0.1,0.2,0.026,-1.9,-2.6,-0.2
2022,wanambr01,7.5,0.472,0.221,0.325,2.1,11.6,6.8,22.4,1.1,1.6,20.7,14.9,-0.1,0.1,0.0,0.004,-5.3,-0.5,-0.3
2022,anderju01,10.4,0.493,0.621,0.2,1.4,15.0,8.1,14.2,1.2,1.7,7.2,15.1,0.2,0.2,0.4,0.054,-1.9,-1.3,-0.1
2022,robinju01,3.6,0.404,0.656,0.086,1.4,6.0,3.7,14.0,1.4,0.3,15.0,16.0,-0.5,0.2,-0.3,-0.055,-6.4,-1.3,-0.4
2022,muldemy01,3.7,0.438,0.701,0.052,0.9,9.8,5.3,3.0,0.8,0.8,9.2,15.8,-0.4,0.1,-0.2,-0.05,-5.9,-1.8,-0.3
2022,valende01,8.1,0.523,0.712,0.0,4.6,16.1,10.4,7.0,1.8,0.0,15.4,15.5,-0.1,0.3,0.2,0.039,-3.1,0.4,0.0
2022,knoxke01,10.9,0.491,0.635,0.259,6.8,14.8,10.7,6.5,0.9,0.8,6.9,20.0,0.1,0.2,0.2,0.047,-1.9,-2.2,-0.1
2022,kalaige01,8.6,0.536,0.388,0.448,3.0,7.3,5.1,8.8,2.5,0.9,20.0,20.2,-0.3,0.2,-0.1,-0.024,-5.1,-1.9,-0.3
2022,hillma01,12.7,0.619,0.692,0.269,5.8,12.6,9.2,5.0,1.6,1.2,4.9,12.7,0.4,0.2,0.6,0.126,-1.1,-0.5,0.0
2022,fraziti01,3.3,0.398,0.378,0.2,2.5,7.1,4.8,22.5,0.7,0.4,23.5,13.3,-0.3,0.1,-0.2,-0.046,-6.8,-1.8,-0.3
2022,smartja01,5.1,0.407,0.45,0.1,2.7,10.0,6.5,10.4,1.5,1.5,14.9,15.9,-0.3,0.2,-0.2,-0.038,-5.9,-0.8,-0.2
2022,keybr01,13.7,0.508,0.292,0.181,6.8,21.4,13.7,8.9,2.5,5.0,12.4,19.4,-0.1,0.3,0.2,0.052,-3.8,0.6,-0.1
2022,monrogr01,19.5,0.566,0.0,0.404,16.9,18.8,17.7,16.2,2.0,4.8,15.2,17.3,0.4,0.3,0.7,0.169,-0.3,0.7,0.1
2022,perryre01,15.6,0.537,0.203,0.19,8.5,19.5,13.8,11.1,2.4,3.2,11.4,22.4,0.1,0.2,0.2,0.058,-3.1,-1.0,-0.1
2022,caulewi01,8.3,0.474,0.057,0.057,7.9,16.4,12.2,7.5,1.7,1.5,16.3,10.6,0.0,0.3,0.2,0.066,-4.1,1.1,0.0
2022,brownch02,6.5,0.346,0.308,0.256,9.0,11.2,10.1,4.5,2.8,2.0,10.3,12.3,-0.2,0.2,0.0,0.012,-5.2,0.4,-0.1
