player_id,player_name,shoots,draft_team_name,experience,nba_debut,position_1,position_2,position_3,position_4,position_5,position_6,draft_year,height_cm,weight_kg,age,draft_round_pick_rank,draft_overall_pick_rank,career_points,career_total_rebound_pct,career_assists_pct,career_field_goal_pct,career_three_point_pct,career_free_throw_pct,career_effective_fg_pct,career_per,career_win_shares
johnske10,keshad johnson,right,nba draft,1.0,2024,small forward,,,,,,2023,198.0,102.0,24,,,2.7,1.8,0.3,69.2,42.9,44.4,75.0,19.1,0.4
plowdda01,daeqwon plowden,right,nba draft,1.0,2025,shooting guard,,,,,,2023,198.0,97.0,27,,,7.2,1.8,0.3,64.0,52.9,100.0,82.0,16.1,0.2
simsja01,jaylen sims,right,nba draft,1.0,2025,shooting guard,,,,,,2023,198.0,88.0,27,,,7.0,1.0,2.0,42.9,40.0,80.0,53.6,9.8,0.1
ducasal01,alex ducas,right,nba draft,1.0,2024,shooting guard,,,,,,2023,198.0,101.0,25,,,1.7,1.2,0.2,40.0,47.6,100.0,56.7,10.1,0.3
kawamyu01,yuki kawamura,right,nba draft,1.0,2024,point guard,,,,,,2023,173.0,72.0,24,,,1.6,0.5,0.9,36.7,30.4,77.8,48.3,11.0,0.2
tomlina01,nae'qwan tomlin,right,nba draft,1.0,2025,power forward,,,,,,2023,208.0,93.0,25,,,7.2,4.2,0.4,40.6,20.0,72.7,43.8,14.4,0.1
kelleky01,kylor kelley,right,nba draft,1.0,2025,center,,,,,,2023,213.0,97.0,28,,,3.1,3.5,0.5,63.6,,60.0,63.6,12.1,0.3
hallpj01,pj hall,right,nba draft,1.0,2024,center,,,,,,2023,203.0,111.0,23,,,1.7,1.2,0.2,58.3,25.0,75.0,62.5,18.3,0.2
alexatr01,trey alexander,right,nba draft,1.0,2024,shooting guard,,,,,,2023,193.0,84.0,22,,,1.3,0.5,0.5,31.7,17.6,75.0,35.4,2.9,-0.2
harklej01,elijah harkless,right,nba draft,1.0,2025,shooting guard,,,,,,2023,190.0,88.0,25,,,3.2,2.1,0.8,31.4,28.0,50.0,41.4,7.8,0.1
dadiepa01,pacome dadiet,right,new york knicks,1.0,2024,shooting guard,,,,,,2024,201.0,95.0,20,25,25,1.7,1.0,0.3,32.3,31.6,66.7,41.9,6.3,0.0
dennira01,rayj dennis,right,nba draft,1.0,2025,point guard,,,,,,2023,188.0,82.0,24,,,2.7,1.1,1.3,33.3,28.6,100.0,42.4,13.9,0.1
jonessp01,spencer jones,right,nba draft,1.0,2024,small forward,,,,,,2023,201.0,102.0,24,,,1.3,0.9,0.3,32.4,5.9,100.0,33.8,4.5,-0.1
nfalyda01,n'faly dante,right,nba draft,1.0,2025,center,,,,,,2023,211.0,104.0,24,,,6.0,5.3,0.5,76.9,,80.0,76.9,24.0,0.3
gortmja01,jazian gortman,right,nba draft,1.0,2024,point guard,,,,,,2023,188.0,83.0,22,,,1.5,0.3,0.4,39.1,36.4,50.0,47.8,6.5,-0.1
roweja01,jackson rowe,right,nba draft,1.0,2025,power forward,,,,,,2023,201.0,95.0,28,,,3.7,1.8,0.7,47.1,30.0,50.0,55.9,15.9,0.2
chrisca02,cam christie,right,los angeles clippers,1.0,2024,shooting guard,,,,,,2024,196.0,86.0,20,16,46,1.4,0.9,0.5,29.2,15.4,50.0,33.3,9.1,0.0
klintbo01,bobi klintman,right,minnesota timberwolves,1.0,2025,small forward,,,,,,2024,206.0,102.0,22,7,37,1.9,0.9,0.9,60.0,40.0,50.0,70.0,15.9,0.2
mcveija01,jack mcveigh,right,nba draft,1.0,2024,power forward,,,,,,2023,203.0,97.0,29,,,1.6,0.6,0.1,29.4,30.8,,41.2,4.0,0.0
smithto05,tolu smith,right,nba draft,1.0,2025,power forward,,,,,,2023,208.0,115.0,25,,,14.0,8.0,0.0,66.7,,66.7,66.7,19.5,0.1
armeltr01,armel traorã©,right,nba draft,1.0,2024,small forward,,,,,,2023,203.0,97.0,22,,,1.6,1.7,0.1,31.6,0.0,28.6,31.6,3.5,-0.1
crawfis01,isaiah crawford,right,nba draft,1.0,2024,small forward,,,,,,2023,198.0,100.0,24,,,0.9,0.5,0.1,45.5,20.0,50.0,50.0,9.2,0.0
travelu01,luke travers,right,cleveland cavaliers,1.0,2024,shooting guard,,,,,,2022,203.0,90.0,24,26,56,1.0,1.7,0.7,25.0,0.0,100.0,25.0,1.9,-0.1
flowetr01,trentyn flowers,right,nba draft,1.0,2024,small forward,,,,,,2023,201.0,84.0,20,,,1.8,0.7,0.0,36.4,0.0,100.0,36.4,4.3,0.0
youngja05,jahmir young,left,nba draft,1.0,2025,point guard,,,,,,2023,188.0,84.0,25,,,1.8,0.5,1.0,80.0,50.0,100.0,90.0,16.8,0.1
milleem01,emanuel miller,right,nba draft,1.0,2025,power forward,,,,,,2023,201.0,97.0,25,,,1.7,1.3,0.3,50.0,0.0,100.0,50.0,18.1,0.1
bridgja01,jalen bridges,right,nba draft,1.0,2024,small forward,,,,,,2023,203.0,102.0,24,,,1.1,0.5,0.0,28.6,28.6,75.0,42.9,-0.1,-0.1
robbili01,liam robbins,right,nba draft,1.0,2024,center,,,,,,2023,213.0,113.0,26,,,0.7,0.9,0.2,25.0,0.0,50.0,25.0,2.6,-0.1
watsoan02,anton watson,right,boston celtics,1.0,2025,small forward,,,,,,2024,203.0,102.0,25,24,54,0.9,0.3,0.2,44.4,0.0,,44.4,5.9,0.0
wheelph02,phillip wheeler,right,nba draft,1.0,2025,power forward,,,,,,2023,206.0,96.0,23,,,1.6,1.6,0.4,14.3,0.0,100.0,14.3,-2.3,-0.3
jenkida01,daniss jenkins,right,nba draft,1.0,2024,point guard,,,,,,2023,190.0,75.0,24,,,1.0,0.3,0.4,30.0,14.3,0.0,35.0,-0.1,-0.1
norrimi01,miles norris,right,nba draft,1.0,2025,power forward,,,,,,2023,208.0,100.0,25,,,2.3,3.0,0.0,22.2,28.6,50.0,33.3,8.5,0.0
mcculke01,kevin mccullar jr.,right,phoenix suns,1.0,2025,small forward,,,,,,2024,198.0,95.0,24,26,56,1.5,2.0,0.5,28.6,0.0,100.0,28.6,6.7,0.0
chomcul01,ulrich chomche,right,memphis grizzlies,1.0,2024,power forward,,,,,,2024,208.0,106.0,20,27,57,0.7,1.1,0.3,40.0,,50.0,40.0,5.2,0.0
ingraha01,harrison ingram,right,san antonio spurs,1.0,2024,small forward,,,,,,2024,196.0,104.0,23,18,48,0.8,1.8,0.6,50.0,0.0,,50.0,10.9,0.1
cuiyo01,cui yongxi,right,nba draft,1.0,2024,shooting guard,,,,,,2023,198.0,86.0,22,,,0.6,0.4,0.0,14.3,0.0,50.0,14.3,-10.7,-0.1
newtotr01,tristen newton,right,indiana pacers,1.0,2024,shooting guard,,,,,,2024,196.0,86.0,24,19,49,0.4,0.5,0.3,12.5,0.0,100.0,12.5,-6.1,-0.1
olivaqu01,quincy olivari,right,nba draft,1.0,2024,point guard,,,,,,2023,190.0,90.0,24,,,1.5,0.0,0.5,20.0,20.0,,30.0,-5.2,-0.1
colliyu01,yuri collins,right,nba draft,1.0,2025,point guard,,,,,,2023,183.0,86.0,24,,,1.0,1.5,2.0,33.3,,,33.3,13.9,0.1
leonsma01,malevy leons,right,nba draft,1.0,2024,small forward,,,,,,2023,206.0,93.0,26,,,0.3,0.5,0.2,0.0,0.0,50.0,0.0,-2.3,0.0
edwarje01,jesse edwards,right,nba draft,1.0,2025,center,,,,,,2023,211.0,104.0,25,,,0.0,0.0,0.5,,,,,-0.1,0.0
minixri01,riley minix,right,nba draft,1.0,2024,small forward,,,,,,2023,201.0,104.0,25,,,0.0,2.0,0.0,0.0,0.0,,0.0,-1.7,0.0
pullizy01,zyon pullin,right,nba draft,1.0,2025,shooting guard,,,,,,2023,193.0,93.0,24,,,0.0,0.0,0.0,0.0,,,0.0,-11.7,0.0
steveis01,isaiah stevens,right,nba draft,1.0,2025,point guard,,,,,,2023,183.0,84.0,25,,,0.0,0.7,0.0,0.0,0.0,,0.0,0.1,0.0
